  -3.1275665406738483E+11  5.3039689111067220E+15 -4.3885004409824550E+08 -3.3100936556534917E+20 -1.2403140565054528E+05  5.2172328686259180E+12 -3.3099664651570688E+17  4.3065660226638258E+07 -2.5317695313768246E+10
  -2.9337434090876843E+11  4.2249814519656655E+15 -4.1982356183808798E+08 -2.0885435359559824E+20 -1.2385489045396549E+05  4.1382975619580547E+12 -2.0884165529306150E+17  4.2961912631040342E+07 -2.5245230748263451E+10
  -2.7393062617791772E+11  3.3679031793492275E+15 -4.0082750764524645E+08 -1.3177974873376319E+20 -1.2363327534512358E+05  3.2812848243815000E+12 -1.3176707651019643E+17  4.2831724561732918E+07 -2.5154376205037457E+10
  -2.5440967065671265E+11  2.6870915711220575E+15 -3.8186964251540530E+08 -8.3148957089025556E+19 -1.2335523278779839E+05  2.6005555285613926E+12 -8.3136317615266736E+16  4.2668493175641611E+07 -2.5040583654009468E+10
  -2.3479156835965219E+11  2.1462909601052640E+15 -3.6295966895134407E+08 -5.2464997372887294E+19 -1.2300670349714434E+05  2.0598582405100791E+12 -5.2452398967602576E+16  4.2464047613338195E+07 -2.4897878430702221E+10
  -2.1505131345002182E+11  1.7167017946970135E+15 -3.4410969465151000E+08 -3.3104721915633381E+19 -1.2257030342414710E+05  1.6303986740302539E+12 -3.3092174976425704E+16  4.2208320451165140E+07 -2.4719281715006325E+10
  -1.9515751109053943E+11  1.3754469688934795E+15 -3.2533479418638897E+08 -2.0889206765915726E+19 -1.2202464073299602E+05  1.2893062516252944E+12 -2.0876724232529608E+16  4.1888982282412000E+07 -2.4496816393008110E+10
  -1.7507077239762952E+11  1.1043535504677459E+15 -3.0665368185121101E+08 -1.3181728813072009E+19 -1.2134355343087720E+05  1.0184161030324136E+12 -1.3169326771896752E+16  4.1491045845290400E+07 -2.4219445642175499E+10
  -1.5474172175563177E+11  8.8898503340361212E+14 -2.8808950587128097E+08 -8.3186278149704950E+18 -1.2049529790024564E+05  8.0330162673867505E+11 -8.3063261686295330E+15  4.0996472695133045E+07 -2.3874854905502056E+10
  -1.3410853164577118E+11  7.1787258388301588E+14 -2.6967076724311936E+08 -5.2502046010668216E+18 -1.1944175028839857E+05  6.3250607733182031E+11 -5.2380278755540920E+15  4.0383831857525155E+07 -2.3448292154171604E+10
  -1.1309388647034702E+11  5.8190434904930750E+14 -2.5143235350287202E+08 -3.3141431430840453E+18 -1.1813773131005089E+05  4.9693223187299658E+11 -3.3021213859107050E+15  3.9628096212961316E+07 -2.2922531968426800E+10
  -9.1601263752538513E+10  4.7384031927577800E+14 -2.3341665564202711E+08 -2.0925495354912092E+18 -1.1653063548223514E+05  3.8935759485618945E+11 -2.0807192887208915E+15  3.8700714108913079E+07 -2.2278141495792290E+10
  -6.9510410455822693E+10  3.8792692668990150E+14 -2.1567470159563181E+08 -1.3217496847606963E+18 -1.1456064132285831E+05  3.0404927081123499E+11 -1.3101549724732650E+15  3.7570157749248356E+07 -2.1493875249955269E+10
  -4.6671886822393341E+10  3.1959088207699056E+14 -1.9826718846633834E+08 -8.3537550384457318E+17 -1.1216189675102694E+05  2.3645792153809760E+11 -8.2406872382040188E+14  3.6203224925943740E+07 -2.0547823863410595E+10
  -2.2900553913549194E+10  2.6519598257298312E+14 -1.8126522555220389E+08 -5.2845475123916429E+17 -1.0926519705767660E+05  1.8297441496117599E+11 -5.1749729438541144E+14  3.4567443668671176E+07 -1.9419386353129978E+10
   2.0321014883274231E+09  2.2184998873855003E+14 -1.6475051336040711E+08 -3.3475330144223014E+17 -1.0580275824913522E+05  1.4073609369531738E+11 -3.2421563128218600E+14  3.2634953946145829E+07 -1.8092397959914104E+10
   2.8406875493580139E+10  1.8725134933334388E+14 -1.4881459178867000E+08 -2.1247917374797453E+17 -1.0171565137635826E+05  1.0747223319435347E+11 -2.0243999914975297E+14  3.0388149084837113E+07 -1.6559656653595514E+10
   5.6567004857032806E+10  1.5956768399392334E+14 -1.3355672220730545E+08 -1.3526252487940000E+17 -9.6964166895582282E+04  8.1380385276198135E+10 -1.2580661736542680E+14  2.7827038022391807E+07 -1.4828705752934919E+10
   8.6929518971003021E+10  1.3733962359252927E+14 -1.1907997610504480E+08 -8.6464606846668448E+16 -9.1540651236240083E+04  6.1027059857460022E+10 -7.7678802646758234E+13  2.4977608778330971E+07 -1.2928193409980309E+10
   1.1999766151205302E+11  1.1940493246601081E+14 -1.0548526413878737E+08 -5.5587208292039648E+16 -8.5483080620236302E+04  4.5267716480837334E+10 -4.7554291611465117E+13  2.1899380177657131E+07 -1.0913047009952452E+10
   1.5637422055265393E+11  1.0483885037784733E+14 -9.2863433618440509E+07 -3.6007423829048944E+16 -7.8885933663988719E+04  3.3182412588923313E+10 -2.8798011439583758E+13  1.8689036263997912E+07 -8.8656026888808517E+09
